data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7247773,360,IDN4927,4927,09 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia),5,Police Forces of Indonesia (2014-) Mobile Brigade Corps,,1,15,Southeast Asia,Indonesia,Central Java,Brebes,Brebes,Brebes,-6.8415,109.0567,1,Detik,National,"On 9 October 2020, hundreds of laborers and students held three demonstrations in front of the Brebes council building in Brebes city (Central Java Province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They threw rocks, bottles, and fireworks during the riot. The police from Mobile Brigade Corps intervened and shot tear gas. [size=hundreds]",0,1602617585,IDN
7247774,360,IDN4916,4916,09 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia); Muslim Group (Indonesia); PMII: Indonesian Islamic Student Movement,6,,,0,60,Southeast Asia,Indonesia,East Java,Nganjuk,Nganjuk,Nganjuk,-7.6046,111.8924,1,Detik,National,"On 9 October 2020, around 80 students from PMII and laborers held a peaceful protest in front of the Nganjuk council building in Nganjuk district (Nganjuk Regency, East Java province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. [size=around 80]",0,1602617585,IDN
7247799,360,IDN4913,4913,09 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Central Java,Magelang,Magelang,Magelang,-7.4729,110.1825,1,Kompas,National,"On 9 October 2020, hundreds of people from the Magelang People's Movement held a peaceful protest in front of Artos mall in Magelang city (Central Java Java province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. [size=hundreds]",0,1602617585,IDN
7254457,360,IDN4941,4941,09 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia),5,,,0,50,Southeast Asia,Indonesia,South Sulawesi,Wajo,Tempe,Sengkang,-4.1405,120.03,1,Tribunnews,National,"On 9 October 2020, a group of students from Wajo Youth and Students Alliance held a demonstration in Sengkang town (Wajo regency, South Sulawesi province), rejecting the ratification of the omnibus law of job creations. They burned tires. [size=no report]",0,1603207362,IDN
7247831,360,IDN4918,4918,09 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia); HMI: Muslim Students Association; Muslim Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Banten,Serang,Serang,Serang,-6.1256,106.1499,1,Kompas,National,"On 9 October 2020, dozens of students from HMI held a peaceful protest in front of the Banten government complex in Serang city (Banten province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. [size=dozens]",0,1602617585,IDN
7247835,360,IDN4922,4922,09 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Yogyakarta,Yogyakarta,Yogyakarta,Yogyakarta,-7.795,110.369,1,Kompas,National,"On 9 October 2020, a group of people, including market vendors, held a peaceful protest in front of the Yogyakarta council building in Yogyakarta city (Yogyakarta province), criticizing a demonstration held by students a day before. The demonstration had damaged their goods and caused financial loss. [size=no report]",0,1602617585,IDN
7247837,360,IDN4934,4934,09 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia); Papuan Ethnic Group (Indonesia),5,Police Forces of Indonesia (2014-),Civilians (Indonesia); Government of Indonesia (2014-),1,15,Southeast Asia,Indonesia,West Papua,Sorong,Sorong,Sorong,-0.8795,131.261,1,Kompas,National,"On 9 October 2020, many Papuan students held a demonstration in front of the Sorong council building in Sorong city (West Papua Province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They burned tires, blockaded a road, damaged the building and the gate, and threw rocks at the police. The police intervened and shot tear gas. Two students were injured, and a student experienced shortness of breath due to the tear gas. The police arrested several rioters. [size=many]",0,1602617585,IDN
7268583,360,IDN5050,5050,09 October 2020,2020,1,Riots,Mob violence,Rioters (Indonesia),,5,Police Forces of Indonesia (2014-),,1,15,Southeast Asia,Indonesia,Jakarta,West Jakarta,West Jakarta,West Jakarta,-6.1683,106.7588,1,Tribunnews,National,"On 9 October 2020, at midnight, a police officer was assaulted by several people in the Gajah Mada area, Tamansari district, West Jakarta city (Jakarta province). The mob beat the victim with bare hands, threw objects at him, and took his phone. The event took place after a demonstration against the omnibus law of job creations a few hours before. [size=several]",0,1603906808,IDN
7247848,360,IDN4932,4932,09 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia),5,Civilians (Indonesia),Government of Indonesia (2014-),7,57,Southeast Asia,Indonesia,South Sumatra,Palembang,Palembang,Palembang,-2.9167,104.7458,1,Kompas,National,"On 9 October 2020, many students held a demonstration in front of the South Sumatra governor's office in Palembang city (South Sumatra Province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They demanded the vice-governor sign a letter stating rejection of the law. As he refused, the students threw rocks and bottles at him. The police immediately evacuated him. [size=many]",0,1602617585,IDN
7247857,360,IDN4924,4924,09 October 2020,2020,1,Protests,Protest with intervention,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia),6,Police Forces of Indonesia (2014-),,1,16,Southeast Asia,Indonesia,West Kalimantan,Pontianak,Pontianak,Pontianak,-0.0319,109.325,1,Kompas,National,"On 9 October 2020, hundreds of students and laborers held a protest in front of the West Kalimantan governor's office in Pontianak city (West Kalimantan province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. The police intervened and arrested 79 people who allegedly planned to create chaos. [size=hundreds]",0,1602617586,IDN
7254257,360,IDN4930,4930,09 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia),5,Police Forces of Indonesia (2014-),,1,15,Southeast Asia,Indonesia,Central Java,Kebumen,Kebumen,Kebumen,-7.6734,109.6658,1,Tribunnews; Detik,National,"On 9 October 2020, many students and laborers held a demonstration in front of the Kebumen council building in Kebumen district (Kebumen Regency, Central Java province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They threw rocks during the riot. The police arrested 16 rioters. [size=many]",0,1603207360,IDN
7247859,360,IDN4910,4910,09 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia); Muslim Group (Indonesia); PMII: Indonesian Islamic Student Movement,6,,,0,60,Southeast Asia,Indonesia,West Java,Indramayu,Indramayu,Indramayu,-6.3263,108.32,1,Kompas,National,"On 9 October 2020, a group of students from PMII held a peaceful protest in front of the Indramayu council building in Indramayu district (Indramayu Regency, West Java province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. [size=no report]",0,1602617586,IDN
7247863,360,IDN4911,4911,09 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Central Java,Kendal,Kendal,Kendal,-6.9319,110.2014,1,Kompas,National,"On 9 October 2020, hundreds of students from the United Kendal Student Forum (FKMB) held a peaceful protest in front of the Kendal council building in Kendal City (East Java province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. The rallied from Gajah Mada Park to the protest location. [size=hundreds]",0,1602617586,IDN
7247865,360,IDN4926,4926,09 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia),5,Police Forces of Indonesia (2014-),,1,15,Southeast Asia,Indonesia,Bengkulu,Bengkulu,Bengkulu,Bengkulu,-3.8004,102.266,1,Kompas,National,"On 9 October 2020, a group of students held a demonstration in Bengkulu city (Bengkulu Province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. Two students brought swords and stated they wanted to attack the police using the weapon. The police intervened and arrested them. [size=no report]",0,1602617586,IDN
7247871,360,IDN4931,4931,09 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia); GMNI: Indonesian National Students Movement; HMI: Muslim Students Association; PMII: Indonesian Islamic Student Movement; KAMMI: Kesatuan Aksi Mahasiswa Muslim Indonesia; Muslim Group (Indonesia),5,Police Forces of Indonesia (2014-),,1,15,Southeast Asia,Indonesia,East Nusa Tenggara,Kupang,Kupang,Kupang,-10.1708,123.6069,1,Kompas,National,"On 9 October 2020, hundreds of students from Cipayung Plus (GMNI, PMII, HMI, and KAMMI) held a demonstration in front of the East Nusa Tenggara council building in Kupang city (East Nusa Tenggara Province). They rejected the omnibus law of job creations, which was ratified by the government on 5 October 2020. They threw rocks at the police and attempted to enter the building. The police intervened and arrested three students. [size=hundreds]",0,1602617586,IDN
7247873,360,IDN4902,4902,08 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia),5,Police Forces of Indonesia (2014-),Police Forces of Indonesia (2014-) Mobile Brigade Corps; Civilians (Indonesia); Government of Indonesia (2014-),1,15,Southeast Asia,Indonesia,West Java,Sukabumi,Sukabumi,Sukabumi,-6.917999999999999,106.9266,1,Kompas,National,"On 8 October 2020, many students held a demonstration in front of the Sukabumi council building in Sukabumi city (West Java Province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They threw water bottles at the building and damaged the building's gate. The police intervened and shot a water cannon at the rioters to disperse the demonstration. Dozens of police, including from Mobile Brigade Corps, chased the rioters and arrested several of them. A number of rioters and police officers were injured and evacuated to a hospital. [size=many]",0,1602617586,IDN
7247874,360,IDN4896,4896,08 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia),5,Police Forces of Indonesia (2014-),,1,15,Southeast Asia,Indonesia,South Sumatra,Palembang,Palembang,Palembang,-2.9167,104.7458,1,Kompas,National,"On 8 October 2020, thousands of students held a demonstration in front of the South Sumatra council building in Palembang city (South Sumatra Province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They threw rocks and pieces of glass at the police and damaged two police cars parked in front of the building. The police intervened and arrested 260 people. [size=thousands]",0,1602617586,IDN
7247932,360,IDN4867,4867,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia); Papuan Ethnic Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,1,Suara Papua,National,"On 8 October 2020, a group of Papuan students held a peaceful protest in Jayapura city (Papua province), marched from Kotaraja to Imbi Park, rejecting the omnibus law of job creations that was ratified by the government on 5 October 2020. [size=no report]",0,1602617586,IDN
7247942,360,IDN4875,4875,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia),6,,,0,60,Southeast Asia,Indonesia,South Sulawesi,Maros,Turikale,Turikale,-5.0182,119.5766,1,Tribunnews,National,"On 8 October 2020, dozens of students and laborers from Aliansi Pasukan Hitam held a peaceful protest in front of the Maros council building in Turikale district (Maros Regency, South Sulawesi province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. [size=dozens]",0,1602617586,IDN
7247946,360,IDN4883,4883,08 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia),5,Police Forces of Indonesia (2014-),Military Forces of Indonesia (2014-),1,15,Southeast Asia,Indonesia,West Java,Bekasi,Bekasi,Bekasi,-6.2349,106.99,1,Tribunnews,National,"On 8 October 2020, hundreds of students held a demonstration in front of the Bekasi city council building and around their university area in Bekasi city (West Java province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They threw rocks at the police and military cars, blockaded a road with their bodies, burned tires, and threw rocks and woods at the police. A police post was damaged. The police intervened and shot tear gas to disperse the riot. 355 rioters were arrested. [size=hundreds]",0,1602617586,IDN
7247947,360,IDN4877,4877,08 October 2020,2020,1,Protests,Protest with intervention,Protesters (Indonesia),Labour Group (Indonesia),6,Police Forces of Indonesia (2014-),,1,16,Southeast Asia,Indonesia,West Java,Purwakarta,Purwakarta,Purwakarta,-6.5347,107.4432,1,Tribunnews,National,"On 8 October 2020, a group of people held a protest in front of the Purwakarta council building in Purwakarta district (Purwakarta Regency, West Java province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. The police intervened and arrested 40 people who allegedly planned to create chaos. [size=no report]",0,1602617586,IDN
7288909,360,IDN5076,5076,08 October 2020,2020,1,Strategic developments,Looting/property destruction,TPNPB: West Papua National Liberation Army,,2,Civilians (Indonesia),,7,27,Southeast Asia,Indonesia,Papua,Intan Jaya,Sugapa,Bilogai,-3.7436,137.0401,1,Detik,National,"On 8 October 2020, TPNPB shot a plane in Bilogai airport in Bilogai village (Sugapa district, Intan Jaya Regency, Papua province).",0,1604422688,IDN
7247949,360,IDN4882,4882,08 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia),5,,,0,50,Southeast Asia,Indonesia,South Sulawesi,Bantaeng,Bantaeng,Bantaeng,-5.5448,119.9472,1,Tribunnews,National,"On 8 October 2020, many people from United Youth Alliance held a demonstration in front of the Bantaeng council building in Bantaeng district (Bantaeng Regency, South Sulawesi province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They burned tires and seized a container truck to use as a stage. [size=many]",0,1602617586,IDN
7247951,360,IDN4861,4861,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia),6,,,0,60,Southeast Asia,Indonesia,East Kalimantan,Bontang,South Bontang,Bontang Lestari,0.0637,117.4417,1,Tribunnews,National,"On 8 October 2020, hundreds of students and laborers from Aliansi Bontang Melawan held a peaceful protest in front of the Bontang council building in Bontang Lestari sub-district (South Bontang district, Bontang city, East Kalimantan province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. [size=hundreds]",0,1602617586,IDN
7247954,360,IDN4868,4868,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia),6,,,0,60,Southeast Asia,Indonesia,West Java,Kuningan,Kuningan,Kuningan,-6.9758,108.48299999999999,1,Tribunnews,National,"On 8 October 2020, hundreds of students held a peaceful protest in front of the Kuningan council building in Kuningan district (Kuningan Regency, West Java province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They blockaded a road with their bodies. [size=hundreds]",0,1602617586,IDN
7247956,360,IDN4880,4880,08 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia),5,Police Forces of Indonesia (2014-),Civilians (Indonesia); Government of Indonesia (2014-),1,15,Southeast Asia,Indonesia,East Kalimantan,Balikpapan,Balikpapan,Balikpapan,-1.2675,116.8288,1,Tribunnews,National,"On 8 October 2020, hundreds of students held a demonstration in front of the Balikpapan council building in Balikpapan city (East Kalimantan Province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They burned tires and threw plant vases at the building, and damaged the building's gate. The police intervened and shot water cannon and tear gas to disperse the riot. A rioter was injured. [size=hundreds]",0,1602617586,IDN
7247960,360,IDN4859,4859,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); KSPSI: Confederation of All Indonesian Workers' Union,6,,,0,60,Southeast Asia,Indonesia,West Java,Bekasi,Bekasi,Bekasi,-6.2349,106.99,1,Tribunnews,National,"On 8 October 2020, thousands of laborers, including members of KSPSI, held a peaceful protest in front of the Bekasi mayor's office in Bekasi city (West Java Province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. [size=thousands]",0,1602617586,IDN
7247962,360,IDN4892,4892,08 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia),5,Police Forces of Indonesia (2014-),,1,15,Southeast Asia,Indonesia,West Sulawesi,Mamasa,Mamasa,Mamasa,-2.9403,119.3702,1,Tribunnews,National,"On 8 October 2020, dozens of students from the Solidarity of Mamasa People's Struggle held a demonstration in front of the Mamasa council building in Mamasa district (Mamasa Regency, West Sulawesi province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They wanted to burn a tire. The police intervened and kicked a student who carried the tire. Several students kicked the police back and a commotion broke out. Seven students were arrested but released on the same day. [size=dozens]",0,1602617586,IDN
7247963,360,IDN4873,4873,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia); BEM SI: Indonesian Students Executive Board,6,,,0,60,Southeast Asia,Indonesia,Aceh,South Aceh,Tapak Tuan,Tapak Tuan,3.2639,97.1781,1,Tribunnews,National,"On 8 October 2020, a group of students from BEM SI held a peaceful protest in front of the South Aceh council building in Tapak Tuan district (South Aceh Regency, Aceh province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They initially gathered at Tapaktuan Beach Reclamation Complex. [size=no report]",0,1602617586,IDN
7254376,360,IDN4940,4940,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Central Java,Banyumas,Purwokerto,Purwokerto,-7.4213,109.2344,1,Kompas,National,"On 8 October 2020, a group of people, including students and members of Union of People's Movement (Semarak) held a peaceful protest at Purwokerto Square in Purwokerto town (Banyumas Regency, Central Java province), rejecting the ratification of omnibus law of job creations. [size=no report]",0,1603207362,IDN
7254395,360,IDN4906,4906,08 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia),5,Police Forces of Indonesia (2014-),Civilians (Indonesia); Government of Indonesia (2014-); Labour Group (Indonesia); Journalists (Indonesia),1,15,Southeast Asia,Indonesia,Yogyakarta,Yogyakarta,Yogyakarta,Yogyakarta,-7.795,110.369,1,Kompas,National,"On 8 October 2020, many students held a demonstration in front of the Yogyakarta council building in Yogyakarta city (Yogyakarta province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They threw rocks and water bottles at the building. They damaged the building's window, several police vehicles, and a motorbike. They also burned a restaurant and destroyed public facilities at Malioboro Street. Three journalists were assaulted by the rioters. The police intervened, shot tear gas, and arrested 95 rioters. Several police officers and rioters were also injured. A student, who was hospitalized, stated that the police officers took him and several other students to the council building and severely beat them. He was forced to admit that he was a provocateur. [size=many]",0,1603207362,IDN
7254401,360,IDN4890,4890,08 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia); Civilians (Indonesia); Teachers (Indonesia),5,Police Forces of Indonesia (2014-),,1,15,Southeast Asia,Indonesia,South Sulawesi,Makassar,Makassar,Makassar,-5.1486,119.432,1,Kompas,National,"On 8 October 2020, thousands of students and laborers from the People's Struggle Front held a demonstration in front of the South Sulawesi council building in Urip Sumoharjo Road in Panakkukang district, Makassar city (South Sulawesi province). They rejected the omnibus law of job creations, which was ratified by the government on 5 October 2020. They threw rocks at the police and a car, threw a Molotov bomb at a traffic police post near a flyover, damaged Rappocini police station, and blockaded the road in front of the council building. The police intervened, shot tear gas, and arrested 220 rioters. Three police officers were wounded from arrows shot. A lecturer stated that he was beaten by 15-20 police officers during the riot, even though he did not participate in the riot. [size=thousands]",0,1603207362,IDN
7254402,360,IDN4881,4881,08 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia),5,Police Forces of Indonesia (2014-),,1,15,Southeast Asia,Indonesia,West Java,Bandung,Bandung,Bandung,-6.9222,107.60700000000001,1,Kompas,National,"On 8 October 2020, many students held a demonstration in front of the West Java council building in Bandung city (West Java Province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. The police asked them to disperse at 6 pm. They refused and threw rocks at the police. The police intervened and shot water cannons and tear gas to disperse the riot. A riot also took place in the Cileunyi district, involving thousands of laborers and hundreds of students. They threw rocks and wood at the police. A rioter was injured. 75 rioters were arrested. During the riot, a police officer was taken into a building on Sultan Agung Road and assaulted by the rioters using a shovel and stones. [size=many]",0,1603207362,IDN
7247753,360,IDN4889,4889,08 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia),5,Police Forces of Indonesia (2014-),,1,15,Southeast Asia,Indonesia,Gorontalo,Gorontalo,Gorontalo,Gorontalo,0.5375,123.0625,1,Detik,National,"On 8 October 2020, hundreds of students held a demonstration in Gorontalo city (Gorontalo Province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They initially staged the demonstration in front of the local council building. Then, they marched to the border of Gorontalo city and Gorontalo regency. They burned tires and threw rocks at the police. The police intervened and shot a water cannon to disperse the riot. Six people were arrested. Two rioters and three police officers were injured and evacuated to a hospital. [size=hundreds]",0,1602617585,IDN
7247755,360,IDN4886,4886,08 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia); GMNI: Indonesian National Students Movement; HMI: Muslim Students Association; PMII: Indonesian Islamic Student Movement; KAMMI: Kesatuan Aksi Mahasiswa Muslim Indonesia; Muslim Group (Indonesia),5,Police Forces of Indonesia (2014-),,1,15,Southeast Asia,Indonesia,West Java,Cirebon,Cirebon,Cirebon,-6.7063,108.557,1,Detik,National,"On 8 October 2020, many students from Cipayung Plus (GMNI, PMII, HMI, and KAMMI) held a demonstration in front of the Cirebon council building in Cirebon city (West Java Province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. Several rioters damaged the public facilities. The police intervened and arrested 112 rioters. The rioters were reportedly not part of Cipayung Plus. [size=many]",0,1602617585,IDN
7247763,360,IDN4863,4863,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Banten,Cilegon,Cilegon,Cilegon,-6.0144,106.054,1,Detik,National,"On 8 October 2020, many laborers held a peaceful protest in front of the Cilegon council building in Cilegon city (Banten province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. [size=many]",0,1602617585,IDN
7247764,360,IDN4898,4898,08 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia); Civilians (Indonesia); Journalists (Indonesia),5,Police Forces of Indonesia (2014-),,1,15,Southeast Asia,Indonesia,Central Sulawesi,Palu,Palu,Palu,-0.9083,119.8708,1,Detik,National,"On 8 October 2020, thousands of laborers and students held a demonstration on Sam Ratulangi Road in Palu city (Central Sulawesi Province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They threw rocks at the police. The police intervened and shot water cannon and tear gas. Several students were injured and evacuated to a hospital. Three journalists covering the event were also reportedly beaten by police. [size=thousands]",0,1602617585,IDN
7247765,360,IDN4860,4860,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia),6,,,0,60,Southeast Asia,Indonesia,East Java,Bojonegoro,Bojonegoro,Bojonegoro,-7.155,111.8899,1,Detik,National,"On 8 October 2020, around 600 students and laborers held a peaceful protest in front of the Bojonegoro council building on Trunojoyo Road in Bojonegoro district (Bojonegoro Regency, East Java province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They brought a gravestone and put flowers on it, symbolizing their grief. [size=around 600]",0,1602617585,IDN
7247768,360,IDN4894,4894,08 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia); Muslim Group (Indonesia); PMII: Indonesian Islamic Student Movement; HMI: Muslim Students Association; GMNI: Indonesian National Students Movement,5,Police Forces of Indonesia (2014-),,1,15,Southeast Asia,Indonesia,East Java,Mojokerto,Mojokerto,Mojokerto,-7.4666,112.4333,1,Detik,National,"On 8 October 2020, many students from PMII, GMNI, and HMI held a demonstration in front of the Mojokerto council building in Mojokerto city (East Java province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They threw water bottles and wood at the police. [size=many]",0,1602617585,IDN
7247770,360,IDN4874,4874,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia); Muslim Group (Indonesia); PMII: Indonesian Islamic Student Movement; GMNI: Indonesian National Students Movement; FSPMI: Federation of Indonesian Metal Workers Union,6,,,0,60,Southeast Asia,Indonesia,East Java,Tuban,Tuban,Tuban,-6.8976,112.065,1,Detik,National,"On 8 October 2020, many students and laborers from GMNI, PMII, and FSPMI held peaceful protests in front of the Tuban council building in Tuban district (Tuban Regency, East Java province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. The three groups staged three protests separately. [size=many]",0,1602617585,IDN
7247789,360,IDN4905,4905,08 October 2020,2020,1,Riots,Violent demonstration,Rioters (Indonesia),Labour Group (Indonesia); Students (Indonesia),5,Police Forces of Indonesia (2014-),,1,15,Southeast Asia,Indonesia,Jakarta,West Jakarta,West Jakarta,West Jakarta,-6.1683,106.7588,1,Jakarta Globe,National,"On 8 October 2020, a group of students held a demonstration on Pejompongan Raya Road in Palmerah district, West Jakarta city (Jakarta Province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They damaged a police car and threw rocks at the police. The police intervened and arrested 15 rioters. [size=no report]",0,1602617585,IDN
7247798,360,IDN4870,4870,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,West Java,Majalengka,Majalengka,Majalengka,-6.8361,108.2277,1,Kompas,National,"On 8 October 2020, many people held a peaceful protest in front of the Majalengka council building in Majalengka district (Majalengka Regency, West Java province), rejecting the ratification of the omnibus law of job creations. A group of female police officers gave them flowers and fruits to keep the protest peaceful. [size=many]",0,1602617585,IDN
7247803,360,IDN4865,4865,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia); Muslim Group (Indonesia); IMM: Muhammadiyah Students Association,6,,,0,60,Southeast Asia,Indonesia,East Java,Gresik,Gresik,Gresik,-7.1538,112.6561,1,Kompas,National,"On 8 October 2020, a group of students from Gresik Student Alliance and IMM held a peaceful protest in front of the Gresik council building in Gresik district (Gresik Regency, East Java province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They staged a mass prayer after the protest. [size=no report]",0,1602617585,IDN
7247806,360,IDN4869,4869,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Aceh,Lhokseumawe,Lhokseumawe,Lhokseumawe,5.1801,97.1507,1,Kompas,National,"On 8 October 2020, thousands of students held a peaceful protest in front of the Lhokseumawe council building in Lhokseumawe city (Aceh Java province), rejecting the omnibus law of job creations, which was ratified by the government on 5 October 2020. They blockaded a road with their bodies. The police prevented the students from entering the building. [size=thousands]",0,1602617585,IDN
7247808,360,IDN4858,4858,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Students (Indonesia),6,,,0,60,Southeast Asia,Indonesia,South Kalimantan,Banjarmasin,Banjarmasin,Banjarmasin,-3.3244,114.59100000000001,1,Kompas,National,"On 8 October 2020, thousands of students held a peaceful protest in front of the South Kalimantan council building in Banjarmasin city (South Kalimantan province), rejecting the ratification of the omnibus law of job creations. They blockaded Lambung Mangkurat Road with their bodies. The police arrested a man who brought a sharp weapon and wanted to disperse the protest. [size=thousands]",0,1602617585,IDN
